Ticker,Segmento,DY_Anual,P_VP,Liquidez_Diaria,Vacancia,Patrimonio,Perfil_Risco,Perfil_Ideal_Investidor,Liquidez_Patrimonio,Desconto_VP,DY_por_Vacancia,Indice_Valor,Log_Patrimonio,Log_Liquidez,Score_Risco
LSOP11,Multicategoria,0.0108,1.08,0.0,0.0,33199400.0,Médio,Moderado,0.0,-0.08,1.08,0.01,17.31804239155528,0.0,42.0
LSPA11,Outros,0.0,1.15,0.0,0.0,9712040.0,Médio,Moderado,0.0,-0.1499999999999999,0.0,0.0,16.088877013854056,0.0,52.0
LTMT11,Multicategoria,0.0,1.0,0.0,0.0,14676700.0,Médio,Moderado,0.0,0.0,0.0,0.0,16.501771828375194,0.0,42.0
LUGG11,Residencial,0.0475999999999999,0.62,0.0,0.0331,82338000.0,Alto,Arrojado,0.0,0.38,1.1044083526682134,0.076774193548387,18.226343296624886,0.0,69.97
LVBI11,Logística,0.0847,0.88,3605050.0,0.0575,1699220000.0,Baixo,Conservador,0.0021215910829674,0.12,1.2548148148148148,0.09625,21.25343515977595,15.097846475619148,23.62
MALL11,Shoppings,0.0891,0.83,1520130.0,0.0364,1398630000.0,Baixo,Conservador,0.0010868707234937,0.17,1.920258620689655,0.1073493975903614,21.05875902374043,14.23430707331934,26.46
MANA11,Outros,0.2744,0.97,1643210.0,0.0,344582000.0,Médio,Moderado,0.0047687052718946,0.03,27.44,0.2828865979381444,19.65784264912115,14.312162812389136,44.0
MATV11,Títulos e Val. Mob.,0.0,0.92,0.0,0.0,36901600.0,Médio,Moderado,0.0,0.0799999999999999,0.0,0.0,17.42376549560342,0.0,36.0
MAXR11,Multicategoria,0.0712,0.6,57045.0,0.1152,63160500.0,Alto,Arrojado,0.0009031752440211,0.4,0.5686900958466453,0.1186666666666666,17.961189679555847,10.95161323889698,67.28
MBRF11,Outros,0.0,0.98,0.0,0.8198000000000001,69029900.0,Alto,Arrojado,0.0,0.02,0.0,0.0,18.05005031651957,0.0,74.0
MCCI11,Multicategoria,0.1225,1.0,5349840.0,0.0,1614930000.0,Baixo,Conservador,0.0033127380134123,0.0,12.25,0.1225,21.20255744964764,15.492577398804384,23.0
MCEM11,Outros,0.1918,1.17,49482.0,0.0,111316000.0,Médio,Moderado,0.0004445183082396,-0.1699999999999999,19.18,0.1639316239316239,18.527883570512813,10.809384455226269,52.0
MCHF11,Títulos e Val. Mob.,0.0,0.87,0.0,0.0,292806000.0,Médio,Moderado,0.0,0.13,0.0,0.0,19.495020835059982,0.0,44.0
MCHY11,Multicategoria,0.0978999999999999,0.86,0.0,0.3585,957519000.0,Médio,Moderado,0.0,0.14,0.2656716417910447,0.1138372093023255,20.6798561232086,0.0,57.0
MCLO11,Logística,0.1036,0.72,1652920.0,0.0,1245180000.0,Baixo,Conservador,0.0013274546651889,0.28,10.36,0.1438888888888888,20.942545935528997,14.318054583767566,15.0
MCRE11,Multicategoria,0.1424,0.9,2993930.0,0.1163,1021130000.0,Médio,Moderado,0.0029319773192443,0.0999999999999999,1.1274742676167853,0.1582222222222222,20.744175695153796,14.91209779760396,40.45
MFAI11,Híbrido,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,56.0
MFCR11,Híbrido,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,56.0
MFII11,Multicategoria,0.2528,0.5,2456260.0,0.0,330888000.0,Médio,Moderado,0.0074232368656463,0.5,25.28,0.5056,19.617290510523883,14.71415083296118,60.0
MGCR11,Títulos e Val. Mob.,0.0,0.96,0.0,0.0,126115000.0,Médio,Moderado,0.0,0.04,0.0,0.0,18.652704755001785,0.0,36.0
MGFF11,Títulos e Val. Mob.,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,54.0
MGHT11,Multicategoria,0.0,0.47,11670.0,0.0,13926100.0,Médio,Moderado,0.0008379948442133,0.53,0.0,0.0,16.449275407079327,9.364862411412354,60.0
MGIM11,Híbrido,0.0,1.03,0.0,0.0,25101000.0,Médio,Moderado,0.0,-0.03,0.0,0.0,17.038418283784896,0.0,38.0
MGLG11,Logística,0.0,0.91,0.0,0.0872,103703000.0,Médio,Moderado,0.0,0.0899999999999999,0.0,0.0,18.457041612028853,0.0,47.08
MIDW11,Multicategoria,0.0241,1.09,1674410.0,0.0,202230000.0,Médio,Moderado,0.0082797309993571,-0.09,2.41,0.0221100917431192,19.1249162264426,14.330972019609789,42.0
MINT11,Outros,0.0,0.99,0.0,0.0,50180000.0,Médio,Moderado,0.0,0.01,0.0,0.0,17.73112711883081,0.0,44.0
MMPD11,Multicategoria,0.3123,1.14,0.0,0.0,58678300.0,Médio,Moderado,0.0,-0.1399999999999999,31.23,0.2739473684210526,17.887580557172992,0.0,50.0
MORC11,Títulos e Val. Mob.,0.0,0.92,0.0,0.0,171455000.0,Médio,Moderado,0.0,0.0799999999999999,0.0,0.0,18.959831405301696,0.0,36.0
MORE11,Títulos e Val. Mob.,0.0,0.88,0.0,0.0,176740000.0,Médio,Moderado,0.0,0.12,0.0,0.0,18.99019028971216,0.0,44.0
MXRF11,Logística,0.1311,1.04,13937100.0,0.0,4510640000.0,Baixo,Conservador,0.0030898276076122,-0.04,13.11,0.1260576923076923,22.22970488748848,16.450064978972136,15.0
NAUI11,Multicategoria,0.0,2.29,976.0,0.0,51735000.0,Médio,Moderado,1.886537160529622e-05,-1.29,0.0,0.0,17.76164511235046,6.884486652042782,60.0
NAVT11,Outros,0.1355,0.84,33696.0,0.0,46068100.0,Médio,Moderado,0.000731438891554,0.16,13.55,0.1613095238095238,17.64563131617975,10.425164091606357,42.0
NCHB11B,Multicategoria,0.1484,0.82,7729.0,0.0,121793000.0,Médio,Moderado,6.346013317678356e-05,0.18,14.84,0.1809756097560975,18.617833448534817,8.952864141581468,40.0
NCRA11,Outros,0.1543999999999999,0.73,63185.0,0.0,34341600.0,Médio,Moderado,0.0018398968015468,0.27,15.439999999999998,0.2115068493150684,17.351868034361974,11.053838036608653,52.0
NCRI11,Outros,0.1406,0.87,4041.0,0.0,34483500.0,Médio,Moderado,0.0001171864804906,0.13,14.06,0.1616091954022988,17.35599153572819,8.304494897963567,42.0
NEWL11,Multicategoria,0.1052999999999999,0.85,175783.0,0.0,311369000.0,Baixo,Conservador,0.0005645488150715,0.15,10.53,0.1238823529411764,19.556489265202856,12.077011247577104,32.0
NEWU11,Multicategoria,0.0305,1.17,13826.0,0.4536,85884400.0,Alto,Arrojado,0.0001609838340839,-0.1699999999999999,0.0657894736842105,0.026068376068376,18.268512775586373,9.534378481388618,80.0
NEXG11,Outros,0.012,1.33,391167.0,0.0,92830600.0,Médio,Moderado,0.0042137721828793,-0.33,1.2,0.0090225563909774,18.34628689555531,12.876892414206027,62.0
NPAR11,Outros,0.0,0.7,0.0,0.0,1533140.0,Médio,Moderado,0.0,0.3,0.0,0.0,14.242829130141004,0.0,52.0
NSLU11,Hospital,0.1614,1.01,137666.0,0.0,225032000.0,Médio,Moderado,0.0006117618827544,-0.01,16.14,0.1598019801980198,19.23175317672211,11.832593004579635,36.0
NVHO11,Hospital,0.1,0.7,4021.0,0.0,479677000.0,Baixo,Conservador,8.382724208165078e-06,0.3,10.0,0.1428571428571428,19.98862352077424,8.299534570332597,26.0
OBAL11,Residencial,0.1606,0.62,0.0,0.0,154701000.0,Alto,Arrojado,0.0,0.38,16.06,0.2590322580645161,18.8570047861106,0.0,65.0
OCRE11,Multicategoria,0.083,0.5,16809.0,0.0,32764500.0,Médio,Moderado,0.0005130247676601,0.5,8.3,0.166,17.30485620067396,9.72972922640266,42.0
OGHY11,Títulos e Val. Mob.,0.0,0.92,0.0,0.0,23678100.0,Médio,Moderado,0.0,0.0799999999999999,0.0,0.0,16.98006117050759,0.0,36.0
OIAG11,Outros,0.0435,0.91,122910.0,0.0,80845300.0,Médio,Moderado,0.0015203110137509,0.0899999999999999,4.35,0.0478021978021977,18.20804802232309,11.719215795210426,44.0
ONDA11,Outros,0.1477,0.67,19859.0,0.0,65863900.0,Médio,Moderado,0.0003015157013174,0.3299999999999999,14.77,0.2204477611940298,18.003101064861976,9.896462937599164,52.0
ONDV11,Outros,0.0596999999999999,0.82,5007.0,0.0,9863960.0,Médio,Moderado,0.0005076054647423,0.18,5.97,0.0728048780487804,16.10439837004721,8.518791912779934,42.0
ONEF11,Lajes Corporativas,0.0,1.09,0.0,0.0,182227000.0,Médio,Moderado,0.0,-0.09,0.0,0.0,19.02076372610243,0.0,42.0
ORPD11,Multicategoria,0.0,0.66,0.0,0.0,26970000.0,Médio,Moderado,0.0,0.3399999999999999,0.0,0.0,17.11023573219415,0.0,60.0
OUCY11,Híbrido,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,56.0
OUFF11,Títulos e Val. Mob.,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,54.0
OUJP11,Multicategoria,0.1576,0.84,438001.0,0.0,275249000.0,Médio,Moderado,0.0015912900682654,0.16,15.759999999999998,0.1876190476190476,19.433186704132684,12.989978755558203,50.0
OULG11,Logística,0.0068,0.85,0.0,0.0,59650100.0,Médio,Moderado,0.0,0.15,0.68,0.008,17.90400639971716,0.0,42.0
OURE11,Híbrido,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,56.0
OXRL11,Multicategoria,0.0426999999999999,0.93,95679.0,0.0,39031900.0,Médio,Moderado,0.0024513026524458,0.0699999999999999,4.27,0.0459139784946236,17.47988984409419,11.468764569184458,42.0
PATA11,Outros,0.1798,0.99,25003.0,0.0,17105200.0,Médio,Moderado,0.001461719243271,0.01,17.98,0.1816161616161616,16.654893127274814,10.126791091051704,44.0
PATC11,Outros,0.0159,1.14,423435.0,0.1734,135446000.0,Alto,Arrojado,0.0031262274264282,-0.1399999999999999,0.0866957470010905,0.0139473684210526,18.72408360225002,12.95615766004856,78.01
PATL11,Multicategoria,0.1008,0.72,544501.0,0.0271,320207000.0,Médio,Moderado,0.0017004656362915,0.28,2.7169811320754715,0.1399999999999999,19.584478222747578,13.207626894442988,36.06
PCIP11,Outros,0.13,0.9,2812560.0,0.0,1426430000.0,Baixo,Conservador,0.0019717476497269,0.0999999999999999,13.0,0.1444444444444444,21.07844065696168,14.8496060141485,25.0
PDBM11,Outros,0.1292,1.02,0.0,1.0,39100000.0,Médio,Moderado,0.0,-0.02,0.1279207920792079,0.1266666666666666,17.48163305053104,0.0,64.0
PDDA11B,Logística,0.0,3.75,0.0,0.0,264257000.0,Médio,Moderado,0.0,-2.75,0.0,0.0,19.392432676214185,0.0,52.0
PEMA11,Multicategoria,0.2791,0.49,1735.0,0.0,13827600.0,Médio,Moderado,0.0001254736903005,0.51,27.91,0.5695918367346939,16.442177225109234,7.459338895220296,60.0
PLAG11,Outros,0.1023,0.95,1968900.0,0.0,340244000.0,Baixo,Conservador,0.0057867295235184,0.05,10.23,0.1076842105263157,19.645173568186856,14.492986077027606,26.0
PLCA11,Títulos e Val. Mob.,0.0,0.77,58602.0,0.0,40695800.0,Médio,Moderado,0.0014400011794828,0.2299999999999999,0.0,0.0,17.52163547555731,10.978541168793958,44.0
PLCR11,Outros,0.0331,0.95,0.0,0.0,166835000.0,Médio,Moderado,0.0,0.05,3.31,0.0348421052631578,18.93251586400548,0.0,44.0
PLOG11,Logística,0.0,0.62,0.0,0.0,50032500.0,Médio,Moderado,0.0,0.38,0.0,0.0,17.728183372220926,0.0,52.0
PLRI11,Multicategoria,0.0356,0.45,668.0,0.0,6594240.0,Médio,Moderado,0.0001013005289464,0.55,3.56,0.0791111111111111,15.70170725032325,6.505784060128229,60.0
PMFO11,Outros,0.1107,1.0,28926.0,0.0,88592800.0,Baixo,Conservador,0.0003265050884496,0.0,11.07,0.1107,18.29956115945245,10.272530694010324,26.0
PMIS11,Outros,0.1452999999999999,0.83,403632.0,0.0,115169000.0,Médio,Moderado,0.0035046931031788,0.17,14.529999999999998,0.1750602409638554,18.56191118147358,12.90826132824198,42.0
PMLL11,Shoppings,0.1033999999999999,0.9,5095560.0,0.0369,1477070000.0,Baixo,Conservador,0.0034497755692011,0.0999999999999999,2.204690831556503,0.1148888888888888,21.11332623341457,15.443880326526497,18.54
PMRL11,Multicategoria,0.0053,1.25,73703.0,0.0,42100600.0,Médio,Moderado,0.0017506401333947,-0.25,0.53,0.00424,17.555572574085158,11.207812350788767,50.0
PNCR11,Residencial,0.0728,1.01,0.0,0.0,23380000.0,Médio,Moderado,0.0,-0.01,7.28,0.072079207920792,16.967391556779795,0.0,37.0
PNDL11,Multicategoria,0.0,0.3,79.0,0.0,23093100.0,Médio,Moderado,3.4209352577176733e-06,0.7,0.0,0.0,16.955044472876178,4.382026634673881,60.0
PNPR11,Multicategoria,0.0,1.24,0.0,0.0,43095200.0,Médio,Moderado,0.0,-0.24,0.0,0.0,17.578922203166925,0.0,50.0
PNRC11,Multicategoria,0.0653,5.95,0.0,0.0,25016100.0,Médio,Moderado,0.0,-4.95,6.529999999999999,0.0109747899159663,17.03503021552772,0.0,50.0
PORD11,Multicategoria,0.1427,0.85,540529.0,0.0,304235000.0,Médio,Moderado,0.0017766824987263,0.15,14.27,0.1678823529411764,19.533310990342265,13.200305418683913,40.0
PQAG11,Logística,0.1036999999999999,0.99,332543.0,0.0,770393000.0,Baixo,Conservador,0.0004316537144029,0.01,10.37,0.1047474747474747,20.46241133351596,12.714527461150162,11.0
PQDP11,Shoppings,0.0909,0.99,1474090.0,0.0066,601771000.0,Baixo,Conservador,0.0024495863044247,0.01,5.475903614457831,0.0918181818181818,20.215387533893832,14.203552086596474,17.99
PRSN11,Multicategoria,0.0134,2.3,0.0,0.0,19419800.0,Médio,Moderado,0.0,-1.2999999999999998,1.34,0.0058260869565217,16.78180377360708,0.0,60.0
PRSV11,Escritórios,0.0,0.29,1369.0,1.0,8480220.0,Alto,Arrojado,0.0001614344910863,0.71,0.0,0.0,15.953247068749253,7.222566018822171,94.0
PSEC11,Outros,0.1349,0.78,3621540.0,0.0,1079120000.0,Baixo,Conservador,0.0033560123063236,0.2199999999999999,13.489999999999998,0.1729487179487179,20.79941173205238,15.102410183829146,33.0
PULV11,Outros,0.0538,0.88,0.0,0.0,105842000.0,Médio,Moderado,0.0,0.12,5.38,0.0611363636363636,18.47745798348795,0.0,42.0
PURB11,Shoppings,0.0,0.82,0.0,0.0969999999999999,107954000.0,Médio,Moderado,0.0,0.18,0.0,0.0,18.49721577769356,0.0,62.55
PVBI11,Escritórios,0.0749,0.66,4347150.0,0.2448999999999999,1926510000.0,Alto,Arrojado,0.0022564897145615,0.3399999999999999,0.2938407218517066,0.1134848484848485,21.378975913296536,15.28503124596758,75.0
QAGR11,Outros,0.1294,0.68,149034.0,0.0,206640000.0,Médio,Moderado,0.000721225319396,0.3199999999999999,12.939999999999998,0.1902941176470587,19.146488711591196,11.911936456671928,52.0
QAMI11,Títulos e Val. Mob.,0.0,0.91,0.0,0.0,67862400.0,Médio,Moderado,0.0,0.0899999999999999,0.0,0.0,18.03299269836258,0.0,36.0
QIFF11,Títulos e Val. Mob.,0.0,1.09,0.0,0.0,14623500.0,Médio,Moderado,0.0,-0.09,0.0,0.0,16.498140450102653,0.0,36.0
QIRI11,Títulos e Val. Mob.,0.0,0.87,0.0,0.0,11706000.0,Médio,Moderado,0.0,0.13,0.0,0.0,16.275612174259578,0.0,44.0
QMFF11,Títulos e Val. Mob.,0.0,1.1,0.0,0.0,14778000.0,Médio,Moderado,0.0,-0.1,0.0,0.0,16.508650213998884,0.0,36.0
RBBV11,Títulos e Val. Mob.,0.0,0.99,0.0,0.0,125416000.0,Médio,Moderado,0.0,0.01,0.0,0.0,18.64714677770397,0.0,36.0
RBCO11,Escritórios,0.0839,0.49,144616.0,0.0,166276000.0,Médio,Moderado,0.0008697346580384,0.51,8.39,0.1712244897959183,18.929159622263985,11.881844147494975,46.0
RBDS11,Residencial,0.0,0.11,55.0,0.0,265698.0,Alto,Arrojado,0.0002070019345271,0.89,0.0,0.0,12.490119368097616,4.02535169073515,65.0
RBED11,Outros,0.0,0.0,0.0,0.0,221443000.0,Médio,Moderado,0.0,1.0,0.0,0.0,19.215675782505507,0.0,62.0
RBFF11,Outros,0.0756,0.81,0.0,0.0,199646000.0,Médio,Moderado,0.0,0.1899999999999999,7.56,0.0933333333333333,19.112056361220308,0.0,42.0
RBFM11,Outros,0.0509,0.8,476093.0,0.0,196271000.0,Médio,Moderado,0.0024256920278594,0.1999999999999999,5.09,0.063625,19.09500692036644,13.073370592708743,42.0
RBFY11,Residencial,0.0102,0.79,1154.0,0.1605,72738500.0,Alto,Arrojado,1.586505083277769e-05,0.2099999999999999,0.0598240469208211,0.0129113924050632,18.10238138966712,7.051855622955894,79.08
RBGS11,Shoppings,0.0,0.31,0.0,0.1193999999999999,30669100.0,Alto,Arrojado,0.0,0.69,0.0,0.0,17.238766223629526,0.0,75.91
RBHG11,Outros,0.1481,0.74,328898.0,0.0,139920000.0,Médio,Moderado,0.0023506146369353,0.26,14.81,0.2001351351351351,18.756581395821563,12.703505991734705,42.0
RBHY11,Outros,0.1679,0.8,374204.0,0.0,140328000.0,Médio,Moderado,0.0026666381620204,0.1999999999999999,16.79,0.2098749999999999,18.759493104631915,12.832559054571446,52.0
RBIR11,Residencial,0.1586,0.96,95799.0,0.0,117749000.0,Médio,Moderado,0.0008135865272741,0.04,15.86,0.1652083333333333,18.584065806748377,11.470017963958952,47.0
RBIV11,Outros,0.0,0.97,0.0,0.0,181458000.0,Médio,Moderado,0.0,0.03,0.0,0.0,19.01653478544316,0.0,44.0
RBLG11,Logística,0.0643,0.54,31.0,0.0,11555600.0,Médio,Moderado,2.682681989684655e-06,0.4599999999999999,6.43,0.119074074074074,16.262680812454,3.4657359027997265,42.0
RBOP11,Outros,0.0766,0.3,12017.0,0.6955,22587700.0,Alto,Arrojado,0.0005320152118188,0.7,0.1085754783841247,0.2553333333333333,16.9329161125702,9.394160804893874,82.0
RBRD11,Multicategoria,0.1789,0.51,144916.0,0.1402,67201300.0,Alto,Arrojado,0.0021564463782694,0.49,1.191078561917443,0.3507843137254902,18.02320316542502,11.883916443718288,81.03
RBRF11,Outros,0.0546,0.78,0.0,0.0,909771000.0,Médio,Moderado,0.0,0.2199999999999999,5.46,0.0699999999999999,20.62870347855394,0.0,37.0
RBRI11,Multicategoria,0.0111,1.92,1035.0,0.0,83799000.0,Médio,Moderado,1.2350982708624208e-05,-0.92,1.11,0.00578125,18.243931644140204,6.943122422819428,60.0
RBRL11,Logística,0.1057,0.8,1683600.0,0.0,545461000.0,Baixo,Conservador,0.0030865634756655,0.1999999999999999,10.57,0.132125,20.11714186847273,14.336445509843688,19.0
RBRM11,Títulos e Val. Mob.,0.0,8.16,0.0,0.0,86240000.0,Médio,Moderado,0.0,-7.16,0.0,0.0,18.272644676720507,0.0,54.0
RBRP11,Outros,0.0933,0.63,1322010.0,0.1565,621139000.0,Médio,Moderado,0.0021283641825742,0.37,0.5603603603603603,0.148095238095238,20.247065448989115,14.094664620085323,62.47
RBRR11,Multicategoria,0.1171,0.89,4370700.0,0.0,1364010000.0,Baixo,Conservador,0.0032043020212461,0.1099999999999999,11.71,0.1315730337078652,21.03369472845224,15.290433966106471,23.0
RBRS11,Residencial,0.0602,0.45,90195.0,0.367,32871400.0,Alto,Arrojado,0.0027438746144064,0.55,0.159681697612732,0.1337777777777777,17.308113567184176,11.409740359169405,85.0
RBRX11,Multicategoria,0.1289,0.85,3104760.0,0.0,1219130000.0,Baixo,Conservador,0.0025467013361987,0.15,12.89,0.1516470588235294,20.921403327370463,14.948447297762373,31.0
RBRY11,Multicategoria,0.1483,0.92,6467250.0,0.0,1187560000.0,Baixo,Conservador,0.0054458301054262,0.0799999999999999,14.829999999999998,0.161195652173913,20.895166619754512,15.682261692107897,23.0
RBTS11,Multicategoria,0.0253,0.92,21.0,0.0,16112500.0,Médio,Moderado,1.3033359193173005e-06,0.0799999999999999,2.53,0.0274999999999999,16.59510598829319,3.091042453358316,42.0
RBVA11,Varejo,0.1148,0.87,2030550.0,0.0596999999999999,1453690000.0,Médio,Moderado,0.0013968246324869,0.13,1.647058823529412,0.1319540229885057,21.09737098906238,14.523817742759327,37.95
RBVO11,Lajes Corporativas,0.0,0.0,0.0,0.0,0.0,Médio,Moderado,0.0,1.0,0.0,0.0,0.0,0.0,60.0
RCFF11,Outros,0.0526,0.69,41.0,0.0,23596800.0,Médio,Moderado,1.737523732031462e-06,0.31,5.26,0.076231884057971,16.976621709960533,3.737669618283368,52.0
RCRB11,Escritórios,0.0805,0.71,1451580.0,0.0,518912000.0,Baixo,Conservador,0.0027973529230389,0.29,8.05,0.1133802816901408,20.06724487184081,14.188163865230155,31.0
RCRI11,Multicategoria,0.1067999999999999,0.99,32185.0,0.0,43185300.0,Baixo,Conservador,0.0007452767492642,0.01,10.68,0.1078787878787878,17.581010740684967,10.37928685437844,24.0
RDES11,Multicategoria,0.0,0.75,0.0,0.4702,43036000.0,Alto,Arrojado,0.0,0.25,0.0,0.0,17.5775475559323,0.0,80.0
RDIV11,Multicategoria,0.0144999999999999,1.02,0.0,0.0,225643000.0,Médio,Moderado,0.0,-0.02,1.45,0.0142156862745098,19.234464666694425,0.0,42.0
RDLI11,Logística,0.5385,0.79,3204.0,0.0,134694000.0,Médio,Moderado,2.3787251102499e-05,0.2099999999999999,53.85,0.681645569620253,18.718516104382896,8.07246736935477,42.0
RDPD11,Multicategoria,0.0,2.23,0.0,0.0,172391000.0,Médio,Moderado,0.0,-1.23,0.0,0.0,18.96527571645561,0.0,60.0
RECD11,Outros,0.1362,0.96,4992.0,0.0,36049500.0,Baixo,Conservador,0.0001384762618066,0.04,13.62,0.141875,17.400403579713164,8.51579221050061,34.0
RECM11,Multicategoria,0.1802,0.8,87631.0,0.0,61575800.0,Médio,Moderado,0.0014231402596474,0.1999999999999999,18.02,0.22525,17.935779510412452,11.380901507023502,50.0
RECR11,Multicategoria,0.1278999999999999,0.92,3370940.0,1.0,2169270000.0,Médio,Moderado,0.001553951329249,0.0799999999999999,0.1266336633663366,0.1390217391304347,21.49765654283277,15.030702491838174,53.0
RECT11,Multicategoria,0.1381,0.4,496378.0,0.0746,305430000.0,Médio,Moderado,0.0016251776184395,0.6,1.6323877068557922,0.34525,19.53723118102556,13.115095026824656,61.19
RECX11,Títulos e Val. Mob.,0.0,0.94,0.0,0.0,14843100.0,Médio,Moderado,0.0,0.06,0.0,0.0,16.513045736138086,0.0,36.0
REIT11,Outros,0.1962,0.31,5.0,0.0,2418770.0,Médio,Moderado,2.067166369683765e-06,0.69,19.62,0.6329032258064518,14.698770117893082,1.791759469228055,62.0
RELG11,Multicategoria,0.1435,0.73,420995.0,0.0,88868500.0,Médio,Moderado,0.0047372803636834,0.27,14.349999999999998,0.1965753424657534,18.30266831823809,12.950378611431734,40.0
REME11,Outros,0.0127,0.65,19868.0,0.0,41772100.0,Médio,Moderado,0.0004756284697202,0.35,1.27,0.0195384615384615,17.547739234466235,9.89691600715309,62.0
RENV11,Multicategoria,0.1142,0.43,7288.0,0.0,6345590.0,Médio,Moderado,0.0011485141649555,0.5700000000000001,11.42,0.2655813953488372,15.66327079900101,8.894121641382213,42.0
RFOF11,Outros,0.1155,0.91,0.0,0.0,49477200.0,Baixo,Conservador,0.0,0.0899999999999999,11.55,0.1269230769230769,17.717022535578085,0.0,26.0
RINV11,Multicategoria,0.12,0.99,371143.0,0.0,422159000.0,Baixo,Conservador,0.0008791545365608,0.01,12.0,0.1212121212121212,19.860892580657524,12.82434540644439,24.0
RMAI11,Multicategoria,0.1444,0.36,30797.0,0.133,202894000.0,Alto,Arrojado,0.0001517886186875,0.64,1.0097902097902096,0.4011111111111111,19.12819423807014,10.33520503178836,69.95
RMBS11,Multicategoria,0.0511,0.92,18731.0,0.0,22394700.0,Baixo,Conservador,0.0008364032561275,0.0799999999999999,5.11,0.0555434782608695,16.924334926339945,9.837988570303432,32.0
RNDP11,Títulos e Val. Mob.,0.0,0.72,0.0,0.0,4352980.0,Médio,Moderado,0.0,0.28,0.0,0.0,15.286371455719028,0.0,44.0
RNGO11,Escritórios,0.0886,0.61,45962.0,0.1341999999999999,136342000.0,Alto,Arrojado,0.0003371081544938,0.39,0.6144244105409155,0.1452459016393442,18.73067700033515,10.735592003983864,66.13
ROOF11,Multicategoria,0.0,1.15,0.0,0.0,25054900.0,Médio,Moderado,0.0,-0.1499999999999999,0.0,0.0,17.03658001506103,0.0,50.0
RPRI11,Outros,0.1431,0.79,770700.0,0.0,276801000.0,Médio,Moderado,0.0027843107503224,0.2099999999999999,14.31,0.1811392405063291,19.43880939803073,13.555055769286977,42.0
RRCI11,Outros,0.1261,0.99,218182.0,0.0,38661000.0,Baixo,Conservador,0.0056434649905589,0.01,12.61,0.1273737373737373,17.470341923804497,12.2930894391718,34.0
RSPD11,Residencial,0.1036999999999999,0.91,9227.0,0.0,104457000.0,Baixo,Conservador,8.833299826722957e-05,0.0899999999999999,10.37,0.1139560439560439,18.4642860710064,9.129997619293643,29.0
RURA11,Títulos e Val. Mob.,0.0102,0.86,3336320.0,0.0,1405670000.0,Médio,Moderado,0.0023734731480361,0.14,1.02,0.011860465116279,21.06377989510536,15.02037926085322,35.0
RVBI11,Outros,0.141,0.81,931734.0,0.0,615533000.0,Médio,Moderado,0.0015137027584223,0.1899999999999999,14.099999999999998,0.174074074074074,20.23799911872336,13.744803718472989,37.0
RZAG11,Títulos e Val. Mob.,0.0123,0.9,1619760.0,0.0,587869000.0,Baixo,Conservador,0.0027553077301235,0.0999999999999999,1.23,0.0136666666666666,20.192014693627133,14.29778916546062,31.0
RZAK11,Multicategoria,0.1568,0.95,1628220.0,0.0,738982000.0,Médio,Moderado,0.0022033283625311,0.05,15.68,0.1650526315789473,20.420784122729533,14.302998565717258,37.0
RZAT11,Multicategoria,0.1304,0.93,975063.0,0.4296,411858000.0,Médio,Moderado,0.0023674737409495,0.0699999999999999,0.2966333030027297,0.1402150537634408,19.836189190138672,13.790258388851347,62.0
RZDM11,Híbrido,0.0,4.15,0.0,0.0,88025600.0,Médio,Moderado,0.0,-3.1500000000000004,0.0,0.0,18.29313825058788,0.0,56.0
RZEO11,Outros,0.0235,0.94,0.0,0.0,599056000.0,Médio,Moderado,0.0,0.06,2.35,0.0249999999999999,20.21086564252776,0.0,39.0
RZLC11,Outros,0.1455,1.02,1698130.0,0.0,164120000.0,Baixo,Conservador,0.0103468803314647,-0.02,14.55,0.1426470588235294,18.91610843163136,14.345038792465305,34.0
RZTR11,Outros,0.1336,0.97,4204250.0,0.0,1681380000.0,Baixo,Conservador,0.0025004757996407,0.03,13.36,0.1377319587628866,21.242880722339947,15.25160671423952,25.0
RZZI11,Logística,0.0356999999999999,0.77,0.0,0.4571,111541000.0,Alto,Arrojado,0.0,0.2299999999999999,0.0764290301862556,0.0463636363636363,18.529902803244383,0.0,72.0
RZZR11,Logística,0.1092,0.75,48462.0,0.0004,736249000.0,Baixo,Conservador,6.582283982728669e-05,0.25,10.500000000000002,0.1456,20.417078936053088,10.788555899181572,19.06
RZZV11,Logística,0.0902,0.88,0.0,0.0,182217000.0,Baixo,Conservador,0.0,0.12,9.02,0.1025,19.020708847987013,0.0,24.0
SADI11,Multicategoria,0.0661,0.99,0.0,0.0,133497000.0,Baixo,Conservador,0.0,0.01,6.61,0.0667676767676767,18.70958957113277,0.0,32.0
SAIC11,Escritórios,0.0,0.86,0.0,1.0,48668300.0,Alto,Arrojado,0.0,0.14,0.0,0.0,17.700538472632413,0.0,84.0
